time,oveFan_u,oveHeaPumY_u,ovePum_u,oveTSet_u,reaTZon_y,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,weaSta_reaWeaHGloHor_y,weaSta_reaWeaNTot_y,weaSta_reaWeaRelHum_y,weaSta_reaWeaSolAlt_y,reaTRet_y,reaTSup_y,reaPHeaPum_y,reaPPumEmi_y,reaPFan_y,InternalGainsCon[1],InternalGainsLat[1],InternalGainsRad[1],Occupancy[1],LowerSetp[1],UpperSetp[1],TDryBul,HDirNor,HGloHor,nTot,relHum,solAlt,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic
1428300.0,0.0,0.0,0.0,293.6499999999998,292.2892943144917,275.1325892857143,0.0,84.68343291102794,0.7950892857142859,0.74703125,0.3168469280742723,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.132589286,0.0,84.683432911,0.7950892857140001,0.74703125,0.316846928074,0.2535,0.2666,0.25961
1429200.0,0.0,0.0,0.0,293.6499999999998,292.21069839890356,275.25,0.0,77.27778577598617,0.9,0.75,0.3167963869089796,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.25,0.0,77.277785776,0.9,0.75,0.316796386909,0.2535,0.2666,0.25627
1430100.0,0.0,0.0,0.0,293.6499999999998,292.1367024276926,275.3467075892857,0.0,70.73324575295133,0.9377232142857143,0.7533392857142858,0.31409522296745007,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.346707589,0.0,70.733245753,0.937723214286,0.753339285714,0.314095222967,0.2535,0.2666,0.25627
1431000.0,0.0,0.0,0.0,293.6499999999998,292.06556987187037,275.41026785714286,0.0,66.0,0.9696428571428571,0.7575714285714286,0.30876196034385206,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.410267857,0.0,66.0,0.969642857143,0.7575714285709999,0.308761960344,0.2535,0.2666,0.25627
1431900.0,0.0,0.0,0.0,293.6499999999998,291.99794354888076,275.44369419642857,0.0,64.31754658385093,0.9917410714285714,0.7630178571428572,0.30083269585070194,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.44369419599997,0.0,64.3175465839,0.991741071429,0.7630178571430001,0.300832695851,0.2535,0.2666,0.25627
1432800.0,0.0,0.0,0.0,293.6499999999998,291.93404908556147,275.45,0.0,64.94099378881988,1.0,0.77,0.29036002519173554,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.45,0.0,64.9409937888,1.0,0.77,0.290360025192,0.2535,0.2666,0.25693
1433700.0,0.0,0.0,0.0,293.6499999999998,291.8726201003168,275.38515624999997,0.0,65.84394409937889,1.0,0.7878571428571429,0.27741153528694196,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.38515625,0.0,65.84394409939999,1.0,0.7878571428569999,0.277411535287,0.2535,0.2666,0.25693
1434600.0,0.0,0.0,0.0,293.6499999999998,291.81128259355387,275.25,0.0,65.0,1.0,0.8180952380952381,0.26206796546797895,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.25,0.0,65.0,1.0,0.818095238095,0.262067965468,0.2535,0.2666,0.25693
1435500.0,0.0,0.0,0.0,293.6499999999998,291.74988821065824,275.11484375,0.0,62.109860248447205,1.0,0.8492857142857143,0.24442115424608368,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.11484375,0.0,62.109860248400004,1.0,0.849285714286,0.24442115424600003,0.2535,0.2666,0.25693
1436400.0,0.0,0.0,0.0,293.6499999999998,291.6901354310289,275.04999999999995,0.0,58.60248447204969,1.0,0.87,0.2245718901615652,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.05,0.0,58.602484472,1.0,0.87,0.224571890162,0.2535,0.2666,0.25775
1437300.0,0.0,0.0,0.0,293.6499999999998,291.6334482519935,275.0626302083333,0.0,55.043866459627324,1.0,0.8811931818181818,0.2026277763878126,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.062630208,0.0,55.043866459600004,1.0,0.8811931818179999,0.202627776388,0.2535,0.2666,0.25775
1438200.0,0.0,0.0,0.0,293.6499999999998,291.5773126363664,275.0982638888889,0.0,52.0,1.0,0.8915151515151516,0.17870120207470674,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.098263889,0.0,52.0,1.0,0.891515151515,0.17870120207499998,0.2535,0.2666,0.25775
1439100.0,0.0,0.0,0.0,293.6499999999998,291.52110466632155,275.134765625,0.0,50.6659549689441,1.0,0.9010795454545455,0.15290749220740585,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.134765625,0.0,50.6659549689,1.0,0.9010795454549999,0.152907492207,0.2535,0.2666,0.25775
1440000.0,0.0,0.0,0.0,293.6499999999998,291.4684484882697,275.15,0.0,50.79037267080745,1.0,0.91,0.12536328522533835,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.15,0.0,50.7903726708,1.0,0.91,0.125363285225,0.2535,0.2666,0.25932
1440900.0,0.0,0.0,0.0,293.6499999999998,291.4251587997989,275.125,0.0,50.76960403726708,0.984375,0.9193110795454545,0.09618516639702657,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.125,0.0,50.7696040373,0.984375,0.919311079545,0.09618516639699999,0.2535,0.2666,0.25932
1441800.0,0.0,0.0,0.0,293.6499999999998,291.3957566378449,275.0777777777778,0.0,49.0,0.9500000000000001,0.9286931818181818,0.0654885667533156,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.077777778,0.0,49.0,0.95,0.928693181818,0.0654885667533,0.2535,0.2666,0.25932
1442700.0,0.0,0.0,0.0,293.6499999999998,291.3714117649366,275.04166666666663,0.0,42.2990100931677,0.915625,0.9362286931818181,0.033386923182403105,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.041666667,0.0,42.2990100932,0.915625,0.9362286931820001,0.0333869231824,0.2535,0.2666,0.25932
1443600.0,0.0,0.0,0.0,293.6499999999998,291.3425142400387,275.04999999999995,0.0,31.225931677018632,0.9,0.9400000000000001,-8.91468705521703e-06,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.05,0.0,31.225931677,0.9,0.94,-8.91468705521703e-06,0.2535,0.2666,0.27571999999999997
1444500.0,0.0,0.0,0.0,293.6499999999998,291.28087379375637,275.1083333333333,0.0,19.78988742236024,0.9,0.9381808035714286,-0.03459105121713346,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.108333333,0.0,19.7898874224,0.9,0.938180803571,-0.034591051217099995,0.2535,0.2666,0.27571999999999997
1445400.0,0.0,0.0,0.0,293.6499999999998,291.19721917066073,275.18888888888887,0.0,12.0,0.9,0.932232142857143,-0.0702547081616538,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.188888889,0.0,12.0,0.9,0.932232142857,-0.0702547081617,0.2535,0.2666,0.27571999999999997
1446300.0,0.9977777777777778,0.3241075837989556,0.9977777777777778,293.6499999999998,291.11643550162023,275.275,0.0,7.520380434782609,0.9,0.9251674107142858,-0.1068982077558327,296.4278217703818,295.14539196782573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,275.275,0.0,7.520380434780001,0.9,0.925167410714,-0.106898207756,0.2535,0.2666,0.27571999999999997
1447200.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.06768405350687,275.34999999999997,0.0,3.6847826086956523,0.9,0.92,-0.14442279646714584,293.42021716210667,295.77569127257686,1681.7216847516092,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.35,0.0,3.6847826086999995,0.9,0.92,-0.14442279646700001,0.2535,0.2666,0.25844
1448100.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.0605877800525,275.4107421875,0.0,1.0067934782608692,0.9,0.9168638392857144,-0.18273232691154861,293.63209658866515,295.9581267333411,1683.9061210877817,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.410742187,0.0,1.00679347826,0.9,0.916863839286,-0.182732326912,0.2535,0.2666,0.25844
1449000.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.0705896623901,275.46475694444445,0.0,0.0,0.9,0.9140178571428571,-0.22173281100868092,293.92645207223063,296.2529399917557,1686.9956010860233,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.464756944,0.0,0.0,0.9,0.9140178571430001,-0.22173281100900002,0.2535,0.2666,0.25844
1449900.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.08879460728053,275.51139322916663,0.0,0.0,0.9,0.9116629464285714,-0.2613318523825394,294.1857549712556,296.5136176102317,1689.730332893912,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.511393229,0.0,0.0,0.9,0.911662946429,-0.261331852383,0.2535,0.2666,0.25844
1450800.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.11216141644763,275.54999999999995,0.0,0.0,0.9,0.91,-0.3014379605073081,294.41428639787046,296.7429608411748,1692.1224787085005,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.55,0.0,0.0,0.9,0.91,-0.301437960507,0.2535,0.2666,0.26073
1451700.0,1.0,0.32482942697000006,1.0,293.6499999999998,291.13825440663186,275.55019531249997,0.0,0.0,0.9,0.909921875,-0.3419597432466388,294.6186499095432,296.94599795412375,1693.9288112824365,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,275.550195313,0.0,0.0,0.9,0.909921875,-0.34195974324699996,0.2535,0.2666,0.26073
