time,oveFan_u,oveHeaPumY_u,ovePum_u,oveTSet_u,reaTZon_y,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,weaSta_reaWeaHGloHor_y,weaSta_reaWeaNTot_y,weaSta_reaWeaRelHum_y,weaSta_reaWeaSolAlt_y,reaTRet_y,reaTSup_y,reaPHeaPum_y,reaPPumEmi_y,reaPFan_y,InternalGainsCon[1],InternalGainsLat[1],InternalGainsRad[1],Occupancy[1],LowerSetp[1],UpperSetp[1],TDryBul,HDirNor,HGloHor,nTot,relHum,solAlt,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic
9359100.0,1.0,0.173629710734,1.0,293.6499999999998,294.8185437594277,279.9189453125,47.98409090909091,67.45318509615385,0.08828124999999999,0.92984375,0.3144722972912073,297.2078253636762,298.8677431465184,1454.5817044123667,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,279.918945312,47.9840909091,67.4531850962,0.08828125,0.92984375,0.314472297291,0.2535,0.2666,0.24126
9360000.0,1.0,0.173629710734,1.0,293.6499999999998,294.83995878388856,279.95,90.32424242424241,98.06682692307695,0.1,0.93,0.35545705967794383,297.36570606825717,299.0260924479727,1455.485710257989,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,279.95,90.3242424242,98.0668269231,0.1,0.93,0.355457059678,0.2535,0.2666,0.24614
9360900.0,0.0022222222222222222,0.00038584380163111107,0.0022222222222222222,293.6499999999998,294.88431386448656,280.18798403532605,136.75227272727273,131.64705528846156,0.125,0.9279166666666667,0.39610128104084463,297.5057093961411,299.17419965110713,1457.738436074266,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,280.187984035,136.75227272700002,131.647055288,0.125,0.927916666667,0.39610128104099995,0.2535,0.2666,0.24614
9361800.0,0.0,0.0,0.0,293.6499999999998,294.9438489590511,280.62941576086956,182.0,167.0,0.15000000000000002,0.9216666666666667,0.43627864135269023,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,280.62941576099996,182.0,167.0,0.15,0.921666666667,0.43627864135300004,0.2535,0.2666,0.24614
9362700.0,0.0,0.0,0.0,293.6499999999998,295.0079275848819,281.2311396059782,226.22338516746413,203.73106971153845,0.17500000000000002,0.9070833333333334,0.4758534889529207,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,281.231139606,226.223385167,203.73106971200002,0.175,0.907083333333,0.475853488953,0.2535,0.2666,0.24614
9363600.0,0.0,0.0,0.0,293.6499999999998,295.0875763017035,281.95,271.77751196172244,241.35817307692307,0.2,0.88,0.5146790286039535,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,281.95,271.777511962,241.358173077,0.2,0.88,0.5146790286039999,0.2535,0.2666,0.2446
9364500.0,0.0,0.0,0.0,293.6499999999998,295.1825457615586,282.716801242236,316.6928827751196,278.55618990384613,0.225,0.8364285714285714,0.5525954543536107,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,282.71680124200003,316.692882775,278.556189904,0.225,0.8364285714290001,0.552595454354,0.2535,0.2666,0.2446
9365400.0,0.0,0.0,0.0,293.6499999999998,295.2936244248141,283.49009316770184,359.0,314.0,0.25,0.7810317460317461,0.5894280979718786,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,283.490093168,359.0,314.0,0.25,0.781031746032,0.589428097972,0.2535,0.2666,0.2446
9366300.0,0.0,0.0,0.0,293.6499999999998,295.4253039140424,284.2683385093168,377.5306197737334,347.5390625,0.275,0.7226190476190476,0.6249857096766037,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,284.268338509,377.530619774,347.5390625,0.275,0.722619047619,0.624985709677,0.2535,0.2666,0.2446
9367200.0,0.0,0.0,0.0,293.6499999999998,295.56616998108825,285.04999999999995,367.98516150188556,380.0625,0.30000000000000004,0.67,0.6590590498817304,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,285.05,367.985161502,380.0625,0.3,0.67,0.659059049882,0.2535,0.2666,0.23917
9368100.0,0.0,0.0,0.0,293.6499999999998,295.71439166711014,285.89660714285714,353.69712247909496,411.8046875,0.32734375000000004,0.6205892857142857,0.6914200491064724,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,285.896607143,353.69712247900003,411.8046875,0.32734375,0.6205892857140001,0.6914200491060001,0.2535,0.2666,0.23917
9369000.0,0.0,0.0,0.0,293.6499999999998,295.87333309478515,286.7914285714285,358.0,443.0,0.35625,0.570857142857143,0.7218218836601996,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,286.791428571,358.0,443.0,0.35625,0.570857142857,0.72182188366,0.2535,0.2666,0.23917
9369900.0,0.0,0.0,0.0,293.6499999999998,296.04685630916873,287.61553571428567,381.75156173143137,473.0994751908397,0.38203125000000004,0.5281964285714286,0.7500004045131119,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,287.61553571400003,381.751561731,473.099475191,0.38203125,0.528196428571,0.750000404513,0.2535,0.2666,0.23917
9370800.0,0.0,0.0,0.0,293.6499999999998,296.2240219981726,288.25,408.544663059518,501.7652671755725,0.4,0.5,0.7756774203596932,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,288.25,408.54466306,501.765267176,0.4,0.5,0.77567742036,0.2535,0.2666,0.23697
9371700.0,0.0,0.0,0.0,293.6499999999998,296.4016438707197,288.6147321428571,435.81543285784556,529.5484255725191,0.40703125,0.48438068181818184,0.7985663321205071,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,288.61473214299997,435.815432858,529.548425573,0.40703125,0.484380681818,0.798566332121,0.2535,0.2666,0.23697
9372600.0,0.0,0.0,0.0,293.6499999999998,296.57777135625804,288.7892857142857,461.0,557.0,0.40625,0.47268181818181815,0.8183804909472858,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,288.789285714,461.0,557.0,0.40625,0.472681818182,0.8183804909469999,0.2535,0.2666,0.23697
9373500.0,0.9977777777777778,0.09172394692994512,0.9977777777777778,293.6499999999998,296.75358563706953,288.89419642857143,485.9488183444047,583.1339233285798,0.40234375,0.4621420454545455,0.834844352483653,298.3399545236241,296.1620998255536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,288.89419642900003,485.948818344,583.133923329,0.40234375,0.46214204545500004,0.834844352484,0.2535,0.2666,0.23697
9374400.0,1.0,0.09192823188970001,1.0,293.6499999999998,296.9574373273608,289.04999999999995,509.82667347981607,605.7209965606912,0.4,0.45,0.8477070049859872,297.532612964418,298.8724602966414,1327.0419670912634,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,289.05,509.82667348,605.720996561,0.4,0.45,0.847707004986,0.2535,0.2666,0.23199999999999998
9375300.0,1.0,0.09192823188970001,1.0,293.6499999999998,297.17963386008205,289.27486607142856,526.0411918753193,623.447571512457,0.39765625000000004,0.43505326704545455,0.8567570075015039,297.9669957677567,299.3069637385201,1329.341823049422,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,289.27486607099996,526.041191875,623.447571512,0.39765625,0.43505326704499997,0.856757007502,0.2535,0.2666,0.23199999999999998
9376200.0,1.0,0.09192823188970001,1.0,293.6499999999998,297.407233382841,289.50321428571425,528.0,635.0,0.39375000000000004,0.4190056818181818,0.8618368369281703,298.3870138746839,299.73211121589526,1331.6624802259212,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,289.503214286,528.0,635.0,0.39375,0.419005681818,0.861836836928,0.2535,0.2666,0.23199999999999998
9377100.0,1.0,0.09192823188970001,1.0,293.6499999999998,297.6294176733878,289.72995535714284,498.2538884877719,637.2886387805743,0.39296875000000003,0.4034552556818182,0.8628548442869378,298.7826613515203,300.1327407567975,1333.9331574536504,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,289.729955357,498.25388848800003,637.288638781,0.39296875,0.40345525568199997,0.862854844287,0.2535,0.2666,0.23199999999999998
9378000.0,0.0022222222222222222,0.00020428495975488887,0.0022222222222222222,293.6499999999998,297.8267602079832,289.95,438.626874155094,629.9088975540589,0.4,0.39,0.8597926942625522,299.1563298930567,300.51141709644196,1336.1311087374224,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,289.95,438.626874155,629.908897554,0.4,0.39,0.8597926942630001,0.2535,0.2666,0.22804000000000002
9378900.0,0.0,0.0,0.0,293.6499999999998,297.98900219033595,290.114375,371.4364227448691,615.5747075505141,0.41796875,0.3898828125,0.852706907125236,299.83387349474935,296.83070854822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,290.114375,371.436422745,615.574707551,0.41796875,0.3898828125,0.8527069071250001,0.2535,0.2666,0.22804000000000002
9379800.0,0.0,0.0,0.0,293.6499999999998,298.1101464867288,290.215,319.0,597.0,0.44375000000000003,0.40489583333333334,0.8417242056498915,299.83387349474935,296.83070854822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,290.215,319.0,597.0,0.44375,0.404895833333,0.84172420565,0.2535,0.2666,0.22804000000000002
9380700.0,0.0,0.0,0.0,293.6499999999998,298.18970520342873,290.30812499999996,281.8108160929604,576.2170368126358,0.47265625,0.4224609375,0.8270315521109236,299.83387349474935,296.83070854822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,290.308125,281.81081609299997,576.217036813,0.47265625,0.4224609375,0.827031552111,0.2535,0.2666,0.22804000000000002
9381600.0,0.9977777777777778,0.24554352530534435,0.9977777777777778,293.6499999999998,298.2538064253916,290.45,245.61576274578476,553.6190874143406,0.5,0.43,0.8088626531248038,299.83387349474935,296.83070854822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.15,303.15,290.45,245.61576274599997,553.619087414,0.5,0.43,0.808862653125,0.2535,0.2666,0.23044
9382500.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.32273546074697,290.7403348214286,210.61282802571674,529.4615943088752,0.525,0.42373046875000003,0.7874830658702148,299.9618481793569,302.6785223983426,1755.6028670021715,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,290.740334821,210.612828026,529.461594309,0.525,0.42373046875,0.7874830658699999,0.2535,0.2666,0.23044
9383400.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.42275021907244,291.1558928571428,177.0,504.0,0.55,0.41244791666666664,0.763175849035013,300.6546300464516,303.39813673852586,1766.9433979444104,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.155892857,177.0,504.0,0.55,0.412447916667,0.763175849035,0.2535,0.2666,0.23044
9384300.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.5313532311978,291.5685044642857,145.48962450592887,473.205271227662,0.5750000000000001,0.40244140625,0.7362291498190497,301.20934047428955,303.9796571560725,1777.4779376129195,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.568504464,145.489624506,473.205271228,0.575,0.40244140625,0.7362291498190001,0.2535,0.2666,0.23044
9385200.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.64290250016455,291.84999999999997,117.32411067193677,436.9092206830919,0.6000000000000001,0.4,0.7069264535717581,301.67255334301495,304.4608905173128,1785.5492909829104,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.85,117.324110672,436.90922068300006,0.6,0.4,0.706926453572,0.2535,0.2666,0.22691999999999998
9386100.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.74695552256935,291.99743303571427,93.4965415019763,401.15855979697574,0.625,0.4044559151785715,0.6755396432840493,302.0705661185638,304.8662969669941,1790.9771090966915,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.99743303599996,93.49654150200001,401.15855979699995,0.625,0.404455915179,0.675539643284,0.2535,0.2666,0.22691999999999998
9387000.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.84435175107683,292.09494047619046,75.0,372.0,0.65,0.41011160714285716,0.6423246196499073,302.4190587608173,305.21849702237273,1795.2560999545258,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.094940476,75.0,372.0,0.65,0.410111607143,0.64232461965,0.2535,0.2666,0.22691999999999998
9387900.0,1.0,0.24609039284499987,1.0,293.6499999999998,298.9389454665886,292.1449776785714,81.67820121951219,363.8690025679146,0.675,0.4157114955357143,0.6075190270601392,302.728422317506,305.52831662251293,1798.502977258186,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.144977679,81.6782012195,363.86900256800004,0.675,0.415711495536,0.60751902706,0.2535,0.2666,0.22691999999999998
9388800.0,1.0,0.24609039284499987,1.0,293.6499999999998,299.03884058077995,292.15,115.30853658536586,374.66427895661576,0.7000000000000001,0.42,0.5713415745793095,303.0069452177541,305.8041243608504,1800.8101679164631,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.15,115.308536585,374.66427895699996,0.7,0.42,0.571341574579,0.2535,0.2666,0.22825
9389700.0,1.0,0.24609039284499987,1.0,293.6499999999998,299.14363096469344,292.1109375,149.78460365853658,385.62741586700906,0.6984375,0.4231361607142857,0.5339924775638978,303.26202624508386,306.05337024848933,1802.2454898918206,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.1109375,149.784603659,385.62741586699997,0.6984375,0.423136160714,0.5339924775639999,0.2535,0.2666,0.22825
9390600.0,1.0,0.24609039284499987,1.0,293.6499999999998,299.2429179730025,292.0458333333333,159.0,378.0,0.6625000000000001,0.42598214285714286,0.4956546266601505,303.49825846857425,306.28185263772826,1803.1041085371712,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.045833333,159.0,378.0,0.6625,0.42598214285700003,0.49565462666,0.2535,0.2666,0.22825
9391500.0,1.0,0.24609039284499987,1.0,293.6499999999998,299.32745694088726,291.98281249999997,144.5243068144364,354.3216932688328,0.6203125,0.42833705357142854,0.4564951833900932,303.716827152405,306.4929088203128,1803.836462828137,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.9828125,144.524306814,354.32169326900004,0.6203125,0.42833705357100005,0.45649518338999995,0.2535,0.2666,0.22825
9392400.0,1.0,0.07067002273236686,1.0,293.6499999999998,299.3973422580797,291.95,127.34855800922874,329.5333454056291,0.6000000000000001,0.43,0.416667386867819,303.9174848911419,306.68826838842494,1804.8779234843246,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.95,127.348558009,329.53334540599997,0.6,0.43,0.41666738686800003,0.2535,0.2666,0.23056
9393300.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.44773363262516,291.9817708333333,110.49853019940673,303.47832483961093,0.6000000000000001,0.42904687500000005,0.37631242646017693,303.6774824066994,304.8945002816164,1298.0159646167294,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.981770833,110.498530199,303.47832484,0.6,0.429046875,0.37631242645999996,0.2535,0.2666,0.23056
9394200.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.468011464436,292.0597222222222,97.0,276.0,0.6000000000000001,0.425375,0.335561288844616,303.4666109448865,304.68118193338967,1297.904252621499,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.059722222,97.0,276.0,0.6,0.425375,0.33556128884499997,0.2535,0.2666,0.23056
9395100.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.46442878439075,292.1328125,86.24627994471744,247.29189453125,0.6000000000000001,0.421515625,0.2945365265586417,303.3190235459313,304.5328799703085,1297.9294197402676,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.1328125,86.24627994469999,247.291894531,0.6,0.421515625,0.29453652655900003,0.2535,0.2666,0.23056
9396000.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.4446923432336,292.15,75.55426904176903,218.10390625000002,0.6000000000000001,0.42,0.2533539215808154,303.2062421911023,304.419643105123,1297.787835260189,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.15,75.5542690418,218.10390625,0.6,0.42,0.253353921581,0.2535,0.2666,0.23813
9396900.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.41423045647275,292.08624999999995,64.83512361793612,189.11396484375,0.6000000000000001,0.4220852272727273,0.2121240346369162,303.11157518757096,304.32346167176905,1297.3055728610188,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,292.08625,64.8351236179,189.113964844,0.6,0.422085227273,0.212124034637,0.2535,0.2666,0.23813
9397800.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.3787944470126,291.9661111111111,54.0,161.0,0.6000000000000001,0.42672727272727273,0.1709536412887256,303.0263818312907,304.23580256432297,1296.5746466186242,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.966111111,54.0,161.0,0.6,0.42672727272699995,0.17095364128899998,0.2535,0.2666,0.23813
9398700.0,1.0,0.07027933148489997,1.0,293.6499999999998,299.33904931710435,291.81291666666664,42.627272727272725,134.6732142857143,0.6000000000000001,0.4330056818181818,0.12994706139895285,302.9465024945596,304.1528442233876,1295.6980638997825,20.498644281163177,510.20408163265313,0.0,0.0,0.0,0.0,288.15,303.15,291.812916667,42.6272727273,134.673214286,0.6,0.433005681818,0.129947061399,0.2535,0.2666,0.23813
