time,oveFan_u,oveHeaPumY_u,ovePum_u,oveTSet_u,reaTZon_y,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,weaSta_reaWeaHGloHor_y,weaSta_reaWeaNTot_y,weaSta_reaWeaRelHum_y,weaSta_reaWeaSolAlt_y,InternalGainsCon[1],InternalGainsLat[1],InternalGainsRad[1],Occupancy[1],LowerSetp[1],UpperSetp[1],TDryBul,HDirNor,HGloHor,nTot,relHum,solAlt
13233600.0,1.0,0.27755192573599996,1.0,294.3500000000002,295.6224666918398,284.45,0.0,0.0,0.2,0.86,-0.08386472984528948,146.0,225.0,219.0,5.0,294.15,297.15,284.45,0.0,0.0,0.2,0.86,-0.0838647298453
13234500.0,1.0,0.27755192573599996,1.0,294.3500000000002,295.6729873927306,284.50343749999996,0.0,0.0,0.2909765625,0.86,-0.05367741243140389,146.0,225.0,219.0,5.0,294.15,297.15,284.5034375,0.0,0.0,0.2909765625,0.86,-0.05367741243139999
13235400.0,1.0,0.27755192573599996,1.0,294.3500000000002,295.71408651884974,284.5925,0.0,0.0,0.3978125,0.86,-0.02206072081657795,146.0,225.0,219.0,5.0,294.15,297.15,284.5925,0.0,0.0,0.3978125,0.86,-0.022060720816599995
13236300.0,1.0,0.27755192573599996,1.0,294.3500000000002,295.75014004738364,284.68531249999995,0.0,0.0900735294117647,0.5057421875,0.86,0.010876676978899269,146.0,225.0,219.0,5.0,294.15,297.15,284.6853125,0.0,0.0900735294118,0.5057421875,0.86,0.010876676978900001
13237200.0,1.0,0.27755192573599996,1.0,294.3500000000002,295.78297766282634,284.75,0.0,0.32352941176470584,0.6000000000000001,0.86,0.0450288067303406,146.0,225.0,219.0,5.0,294.15,297.15,284.75,0.0,0.32352941176500005,0.6,0.86,0.0450288067303
13238100.0,1.0,0.12923579097417565,1.0,294.3500000000002,295.8128724080708,284.76937499999997,0.0,0.6452205882352942,0.6932812500000001,0.86,0.08029260844747355,146.0,225.0,219.0,5.0,294.15,297.15,284.769375,0.0,0.645220588235,0.69328125,0.86,0.0802926084475
13239000.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.8344205806559,284.77,0.0,1.0,0.79125,0.86,0.11656797838877275,146.0,225.0,219.0,5.0,294.15,297.15,284.77,0.0,1.0,0.79125,0.86,0.116567978389
13239900.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.840035953816,284.785625,0.0,2.1623965992647056,0.86859375,0.86,0.15375765217201542,146.0,225.0,219.0,5.0,294.15,297.15,284.785625,0.0,2.16239659926,0.86859375,0.86,0.153757652172
13240800.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.8368336087889,284.84999999999997,0.0,4.996783088235294,0.9,0.86,0.19176694565505548,146.0,225.0,219.0,5.0,294.15,297.15,284.85,0.0,4.99678308824,0.9,0.86,0.191766945655
13241700.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.8309297238572,284.95,0.0,9.582778033088237,0.9,0.86,0.23050336633410917,146.0,225.0,219.0,5.0,294.15,297.15,284.95,0.0,9.58277803309,0.9,0.86,0.230503366334
13242600.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.8251896295378,285.04999999999995,0.0,16.0,0.9,0.86,0.2698761033263555,146.0,225.0,219.0,5.0,294.15,297.15,285.05,0.0,16.0,0.9,0.86,0.26987610332600004
13243500.0,1.0,0.12890546550700008,1.0,294.3500000000002,295.82177256378446,285.15,0.0,25.12446986607143,0.9,0.86,0.30979539875787054,146.0,225.0,219.0,5.0,294.15,297.15,285.15,0.0,25.1244698661,0.9,0.86,0.309795398758
13244400.0,1.0,0.12890546550700008,1.0,293.6515555555553,295.822485289798,285.25,0.0,36.972544642857144,0.9,0.86,0.3501717976528158,146.0,225.0,219.0,5.0,294.15,297.15,285.25,0.0,36.9725446429,0.9,0.86,0.350171797653
13245300.0,1.0,0.6910583669456557,1.0,293.6499999999998,295.77556284917546,285.34999999999997,0.0,50.33434709821429,0.9,0.859609375,0.39091526723491965,0.0,0.0,0.0,0.0,288.15,303.15,285.35,0.0,50.3343470982,0.9,0.859609375,0.390915267235
13246200.0,1.0,0.6923103778620001,1.0,293.6499999999998,295.7923398883215,285.45,0.0,64.0,0.9,0.858125,0.4319341698356747,0.0,0.0,0.0,0.0,288.15,303.15,285.45,0.0,64.0,0.9,0.858125,0.43193416983599997
13247100.0,1.0,0.6923103778620001,1.0,293.6499999999998,295.87435535588054,285.54999999999995,0.0,77.92053571428572,0.9,0.855078125,0.4731340662915282,0.0,0.0,0.0,0.0,288.15,303.15,285.55,0.0,77.9205357143,0.9,0.855078125,0.47313406629199994
13248000.0,1.0,0.6923103778620001,1.0,293.6499999999998,295.9976240005268,285.65,0.0,93.20714285714286,0.9,0.85,0.5144163187359598,0.0,0.0,0.0,0.0,288.15,303.15,285.65,0.0,93.2071428571,0.9,0.85,0.514416318736
13248900.0,1.0,0.6923103778620001,1.0,293.6499999999998,296.1448264859373,285.8822115384615,0.0,110.39017857142858,0.9,0.8377734375,0.5556764531485114,0.0,0.0,0.0,0.0,288.15,303.15,285.882211538,0.0,110.390178571,0.9,0.8377734375,0.555676453149
13249800.0,1.0,0.7389617107054177,1.0,293.6499999999998,296.3107253956049,286.29423076923075,0.0,130.0,0.9,0.8178125,0.5968022331848731,0.0,0.0,0.0,0.0,288.15,303.15,286.294230769,0.0,130.0,0.9,0.8178125,0.5968022331849999
13250700.0,1.0,0.7390656112239998,1.0,293.6499999999998,296.49220180909487,286.7591346153846,4.862634892086331,157.8313769035533,0.9,0.7964453125000001,0.637671388540166,0.0,0.0,0.0,0.0,288.15,303.15,286.759134615,4.86263489209,157.831376904,0.9,0.7964453125,0.6376713885399999
13251600.0,1.0,0.5496375276066554,1.0,293.6499999999998,296.68915922127655,287.15,16.550359712230215,194.71700507614213,0.9,0.78,0.6781489350653223,0.0,0.0,0.0,0.0,288.15,303.15,287.15,16.5503597122,194.717005076,0.9,0.78,0.6781489350650001
13252500.0,1.0,0.5492156387789998,1.0,293.6499999999998,296.890749401433,287.45761538461534,30.712904676258997,233.74413071065987,0.8734375000000001,0.7690859375,0.7180840233428186,0.0,0.0,0.0,0.0,288.15,303.15,287.457615385,30.712904676300006,233.744130711,0.8734375,0.7690859375,0.7180840233429999
13253400.0,1.0,0.5492156387789998,1.0,293.6499999999998,297.0857503306073,287.7587692307692,43.0,268.0,0.8125,0.7594375,0.7573062632539654,0.0,0.0,0.0,0.0,288.15,303.15,287.758769231,43.0,268.0,0.8125,0.7594375,0.757306263254
13254300.0,1.0,0.5492156387789998,1.0,293.6499999999998,297.2796800624961,288.05553846153845,52.818345323741006,296.6184245990746,0.7453125,0.7500703125,0.795621504127415,0.0,0.0,0.0,0.0,288.15,303.15,288.055538462,52.8183453237,296.61842459900004,0.7453125,0.7500703125,0.795621504127
13255200.0,1.0,0.5492156387789998,1.0,293.6499999999998,297.47009421806445,288.34999999999997,61.94964028776978,321.7498090831499,0.7000000000000001,0.74,0.8328071192086883,0.0,0.0,0.0,0.0,288.15,303.15,288.35,61.949640287799994,321.749809083,0.7,0.74,0.832807119209
13256100.0,1.0,0.5492156387789998,1.0,293.6499999999998,297.65862171971213,288.666,69.60611510791367,341.00628902565023,0.6796875,0.72340625,0.8686069731997758,0.0,0.0,0.0,0.0,288.15,303.15,288.666,69.6061151079,341.006289026,0.6796875,0.72340625,0.8686069731999999
13257000.0,1.0,0.5492156387789998,1.0,293.6499999999998,297.84597058868343,288.98199999999997,75.0,352.0,0.6708333333333334,0.7015000000000001,0.9027264744683859,0.0,0.0,0.0,0.0,288.15,303.15,288.982,75.0,352.0,0.670833333333,0.7015,0.9027264744679999
13257900.0,1.0,0.5492156387789998,1.0,293.6499999999998,298.02832880215294,289.23199999999997,67.93691588785046,352.4116634699381,0.6765625000000001,0.6838437500000001,0.9348284645418875,0.0,0.0,0.0,0.0,288.15,303.15,289.232,67.9369158879,352.41166347,0.6765625,0.68384375,0.934828464542
13258800.0,1.0,0.5492156387789998,1.0,293.6499999999998,298.19877575851694,289.34999999999997,46.83177570093457,343.61473090508565,0.7000000000000001,0.68,0.9645311978865609,0.0,0.0,0.0,0.0,288.15,303.15,289.35,46.8317757009,343.614730905,0.7,0.68,0.964531197887
13259700.0,1.0,0.5492156387789998,1.0,293.6499999999998,298.3492876477935,289.24335937499995,23.810747663551368,328.7604328876904,0.74375,0.6949776785714287,0.9914102813436108,0.0,0.0,0.0,0.0,288.15,303.15,289.243359375,23.8107476636,328.76043288799997,0.74375,0.6949776785709999,0.991410281344
13260600.0,1.0,0.5492156387789998,1.0,293.6499999999998,298.4769005455414,288.93562499999996,11.0,311.0,0.8,0.722857142857143,1.0150070162678295,0.0,0.0,0.0,0.0,288.15,303.15,288.935625,11.0,311.0,0.8,0.722857142857,1.01500701627
13261500.0,1.0,0.5492156387789998,1.0,293.6499999999998,298.5904444090502,288.535078125,7.465922595069288,285.638895605392,0.8562500000000001,0.7568080357142857,1.0348457506928763,0.0,0.0,0.0,0.0,288.15,303.15,288.535078125,7.4659225950699994,285.638895605,0.85625,0.756808035714,1.03484575069
13262400.0,1.0,0.37506634302189756,1.0,293.6499999999998,298.6877436416065,288.15,4.489344988720593,253.2001450764674,0.9,0.79,1.0504620171588281,0.0,0.0,0.0,0.0,288.15,303.15,288.15,4.48934498872,253.20014507599998,0.9,0.79,1.05046201716
13263300.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.7632920698586,287.730703125,2.5180948880116016,224.66132200930906,0.9343750000000001,0.8239732142857144,1.061440821286289,0.0,0.0,0.0,0.0,288.15,303.15,287.730703125,2.51809488801,224.661322009,0.934375,0.823973214286,1.06144082129
13264200.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.8106776480624,287.24812499999996,2.0,211.0,0.9666666666666667,0.8608928571428571,1.067460465228741,0.0,0.0,0.0,0.0,288.15,303.15,287.248125,2.0,211.0,0.9666666666670001,0.860892857143,1.06746046523
13265100.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.8465688607516,286.841484375,2.548895474137931,210.9393485915493,0.9906250000000001,0.8948660714285714,1.0683330453050166,0.0,0.0,0.0,0.0,288.15,303.15,286.841484375,2.54889547414,210.93934859200002,0.990625,0.8948660714290001,1.06833304531
13266000.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.8822227890196,286.65,3.2726293103448274,214.06830985915494,1.0,0.92,1.0640308250171984,0.0,0.0,0.0,0.0,288.15,303.15,286.65,3.2726293103400006,214.068309859,1.0,0.92,1.0640308250200001
13266900.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.9237314309596,286.6655539772727,3.86004849137931,217.66311619718311,1.0,0.9334709821428571,1.0546903115554624,0.0,0.0,0.0,0.0,288.15,303.15,286.665553977,3.86004849138,217.663116197,1.0,0.9334709821430001,1.05469031156
13267800.0,1.0,0.37467848267499987,1.0,293.6499999999998,298.9701286561185,286.75397727272724,4.0,219.0,1.0,0.9388392857142858,1.0405926986390743,0.0,0.0,0.0,0.0,288.15,303.15,286.753977273,4.0,219.0,1.0,0.938839285714,1.04059269864
13268700.0,1.0,0.37467848267499987,1.0,293.6499999999998,299.0194906274205,286.8654119318182,3.75703125,218.45,1.0,0.9397879464285714,1.02212691008083,0.0,0.0,0.0,0.0,288.15,303.15,286.86541193200003,3.75703125,218.45,1.0,0.9397879464290001,1.02212691008
13269600.0,1.0,0.37467848267499987,1.0,293.6499999999998,299.070233786706,286.95,3.4562500000000003,217.9,1.0,0.9400000000000001,0.9997457273291529,0.0,0.0,0.0,0.0,288.15,303.15,286.95,3.45625,217.9,1.0,0.94,0.9997457273289999
13270500.0,1.0,0.14389574776608216,1.0,293.6499999999998,299.12048801083677,286.9994318181818,3.1773437500000004,216.9,1.0,0.9415401785714286,0.9739249085849725,0.0,0.0,0.0,0.0,288.15,303.15,286.999431818,3.17734375,216.9,1.0,0.9415401785709999,0.973924908585
13271400.0,1.0,0.14338175503799994,1.0,293.6499999999998,299.1597853243636,287.04393939393935,3.0,215.0,1.0,0.9430357142857143,0.9451314148606206,0.0,0.0,0.0,0.0,288.15,303.15,287.043939394,3.0,215.0,1.0,0.943035714286,0.945131414861
13272300.0,1.0,0.4555239529004064,1.0,293.6499999999998,299.17365774683276,287.0914772727273,2.990625,212.18125,1.0,0.9430133928571429,0.913802566922519,0.0,0.0,0.0,0.0,288.15,303.15,287.091477273,2.990625,212.18125,1.0,0.9430133928569999,0.9138025669230001
13273200.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.184238935336,287.15,3.0749999999999997,208.65,1.0,0.9400000000000001,0.8803349681690119,0.0,0.0,0.0,0.0,288.15,303.15,287.15,3.075,208.65,1.0,0.94,0.880334968169
13274100.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.21943826003286,287.26874999999995,3.1218749999999997,204.29375,1.0,0.9337053571428571,0.8450807199198843,0.0,0.0,0.0,0.0,288.15,303.15,287.26875,3.121875,204.29375,1.0,0.9337053571430001,0.84508071992
13275000.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.27351501365183,287.45,3.0,199.0,1.0,0.9257142857142857,0.8083483599274218,0.0,0.0,0.0,0.0,288.15,303.15,287.45,3.0,199.0,1.0,0.925714285714,0.8083483599269999
13275900.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.33798731555197,287.63124999999997,2.609375,192.925,1.0,0.9173660714285714,0.7704064446936716,0.0,0.0,0.0,0.0,288.15,303.15,287.63125,2.609375,192.925,1.0,0.9173660714290001,0.770406444694
13276800.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.4064129773966,287.75,2.041666666666667,186.26666666666668,1.0,0.91,0.7314883248024511,0.0,0.0,0.0,0.0,288.15,303.15,287.75,2.04166666667,186.266666667,1.0,0.91,0.7314883248019999
13277700.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.47446424345526,287.8036458333333,1.4531250000000007,178.975,1.0,0.9023214285714286,0.6917972099114753,0.0,0.0,0.0,0.0,288.15,303.15,287.803645833,1.453125,178.975,1.0,0.902321428571,0.691797209911
13278600.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.54115709470057,287.8347222222222,1.0,171.0,1.0,0.8942857142857144,0.6515110202913669,0.0,0.0,0.0,0.0,288.15,303.15,287.834722222,1.0,171.0,1.0,0.894285714286,0.651511020291
13279500.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.60598414687564,287.8484375,0.65625,162.625,1.0,0.889107142857143,0.6107867837699775,0.0,0.0,0.0,0.0,288.15,303.15,287.8484375,0.65625,162.625,1.0,0.889107142857,0.61078678377
13280400.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.66844017355186,287.84999999999997,0.33333333333333337,154.0,1.0,0.89,0.5697644940960422,0.0,0.0,0.0,0.0,288.15,303.15,287.85,0.33333333333299997,154.0,1.0,0.89,0.5697644940959999
13281300.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.7284314925478,287.84017857142857,0.09375000000000022,144.875,1.0,0.895,0.5285704331590431,0.0,0.0,0.0,0.0,288.15,303.15,287.84017857099997,0.09375,144.875,1.0,0.895,0.528570433159
13282200.0,1.0,0.4562191471049997,1.0,293.6499999999998,299.785472976644,287.81825396825394,0.0,135.0,1.0,0.9,0.48732000183511603,0.0,0.0,0.0,0.0,288.15,303.15,287.81825396799996,0.0,135.0,1.0,0.9,0.487320001835
13283100.0,1.0,0.7976813272537066,1.0,293.6499999999998,299.83976536342584,287.78720238095235,0.0,124.5703125,1.0,0.905,0.4461201207890173,0.0,0.0,0.0,0.0,288.15,303.15,287.787202381,0.0,124.5703125,1.0,0.905,0.44612012078900004
13284000.0,1.0,0.7984418220869999,1.0,293.6499999999998,299.9038314009105,287.75,0.0,114.02083333333333,1.0,0.91,0.4050712650134525,0.0,0.0,0.0,0.0,288.15,303.15,287.75,0.0,114.020833333,1.0,0.91,0.405071265013
13284900.0,1.0,0.7984418220869999,1.0,293.6499999999998,299.99457761188876,287.6850563909774,0.0,103.4609375,1.0,0.915,0.3642691912336169,0.0,0.0,0.0,0.0,288.15,303.15,287.685056391,0.0,103.4609375,1.0,0.915,0.36426919123400003
13285800.0,1.0,0.23056012160026879,1.0,293.6499999999998,300.0985954122889,287.57443609022556,0.0,93.0,1.0,0.92,0.32380640950952055,0.0,0.0,0.0,0.0,288.15,303.15,287.57443609,0.0,93.0,1.0,0.92,0.32380640950999995
13286700.0,1.0,0.22929535166599993,1.0,293.6499999999998,300.18535440786354,287.4265977443609,0.0,82.66629464285714,1.0,0.925,0.2837734415995419,0.0,0.0,0.0,0.0,288.15,303.15,287.426597744,0.0,82.6662946429,1.0,0.925,0.2837734416
13287600.0,1.0,0.9153620790679797,1.0,293.6499999999998,300.22034786446045,287.25,0.0,72.40178571428572,1.0,0.93,0.24425989993798902,0.0,0.0,0.0,0.0,288.15,303.15,287.25,0.0,72.4017857143,1.0,0.93,0.24425989993799999
13288500.0,1.0,0.9168900673249997,1.0,293.6499999999998,300.2433027810349,286.8979558270676,0.0,62.18638392857144,1.0,0.9296875,0.20535541289932713,0.0,0.0,0.0,0.0,288.15,303.15,286.89795582700003,0.0,62.186383928599994,1.0,0.9296875,0.205355412899
13289400.0,1.0,0.9168900673249997,1.0,293.6499999999998,300.2973208314861,286.35770676691726,0.0,52.0,1.0,0.9225,0.16715041448606227,0.0,0.0,0.0,0.0,288.15,303.15,286.357706767,0.0,52.0,1.0,0.9225,0.167150414486
13290300.0,1.0,0.9168900673249997,1.0,293.6499999999998,300.36929339188725,285.83860432330823,0.0,42.150375939849624,1.0,0.9140625,0.12973680967641288,0.0,0.0,0.0,0.0,288.15,303.15,285.83860432299997,0.0,42.1503759398,1.0,0.9140625,0.129736809676
13291200.0,1.0,0.9168900673249997,1.0,294.3484444444447,300.4526001332702,285.54999999999995,0.0,32.99624060150376,1.0,0.91,0.09320852032389881,146.0,225.0,219.0,5.0,294.15,297.15,285.55,0.0,32.9962406015,1.0,0.91,0.09320852032390001
13292100.0,1.0,0.9168900673249997,1.0,294.3500000000002,300.5905686859593,285.46107700892856,0.0,24.59398496240601,1.0,0.9134375,0.05766191064319526,146.0,225.0,219.0,5.0,294.15,297.15,285.461077009,0.0,24.593984962399997,1.0,0.9134375,0.0576619106432
13293000.0,1.0,0.7652962471417066,1.0,294.3500000000002,300.70065740493544,285.39977678571427,0.0,17.0,1.0,0.9208333333333333,0.02319608593698108,146.0,225.0,219.0,5.0,294.15,297.15,285.39977678599996,0.0,17.0,1.0,0.920833333333,0.023196085937000004
13293900.0,1.0,0.7649586217069999,1.0,294.3500000000002,300.8053455022538,285.3635881696428,0.0,10.771680622009569,1.0,0.9278125,-0.010086946627036797,146.0,225.0,219.0,5.0,294.15,297.15,285.36358817,0.0,10.771680622,1.0,0.9278125,-0.010086946627000003
13294800.0,1.0,0.7649586217069999,1.0,294.3500000000002,300.89839893525067,285.34999999999997,0.0,6.312200956937799,1.0,0.93,-0.0420822705314714,146.0,225.0,219.0,5.0,294.15,297.15,285.35,0.0,6.31220095694,1.0,0.93,-0.0420822705315
13295700.0,1.0,0.3662561988889734,1.0,294.3500000000002,300.98193026066747,285.3513671875,0.0,3.446620813397127,1.0,0.926125,-0.07268222423919335,146.0,225.0,219.0,5.0,294.15,297.15,285.351367187,0.0,3.4466208133999996,1.0,0.926125,-0.0726822242392
13296600.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.0444285315201,285.3567708333333,0.0,2.0,1.0,0.9196666666666667,-0.10177675766788075,146.0,225.0,219.0,5.0,294.15,297.15,285.356770833,0.0,2.0,1.0,0.919666666667,-0.101776757668
13297500.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.07095293207294,285.35878906249997,0.0,1.2400568181818181,1.0,0.913375,-0.12925400107779716,146.0,225.0,219.0,5.0,294.15,297.15,285.358789063,0.0,1.2400568181799998,1.0,0.913375,-0.129254001078
13298400.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.07664617685833,285.34999999999997,0.0,0.6022727272727273,1.0,0.91,-0.1550010641158288,146.0,225.0,219.0,5.0,294.15,297.15,285.35,0.0,0.6022727272730001,1.0,0.91,-0.15500106411599998
13299300.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.07189957698654,285.33124999999995,0.0,0.16335227272727293,1.0,0.909125,-0.17890507720399373,146.0,225.0,219.0,5.0,294.15,297.15,285.33125,0.0,0.16335227272700004,1.0,0.909125,-0.178905077204
13300200.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.061753285518,285.30833333333334,0.0,0.0,1.0,0.9086666666666666,-0.20085447838666992,146.0,225.0,219.0,5.0,294.15,297.15,285.308333333,0.0,0.0,1.0,0.908666666667,-0.200854478387
13301100.0,1.0,0.36536822021900006,1.0,294.3500000000002,301.04867356457567,285.28125,0.0,0.0,1.0,0.9088750000000001,-0.22074053595802412,146.0,225.0,219.0,5.0,294.15,297.15,285.28125,0.0,0.0,1.0,0.908875,-0.220740535958
13302000.0,1.0,0.028920673743931542,1.0,294.3500000000002,301.033944827543,285.25,0.0,0.0,1.0,0.91,-0.2384590809048006,146.0,225.0,219.0,5.0,294.15,297.15,285.25,0.0,0.0,1.0,0.91,-0.238459080905
13302900.0,1.0,0.028171347359799988,1.0,294.3500000000002,301.0051040470451,285.2046875,0.0,0.0,1.0,0.9121250000000001,-0.25391240424244277,146.0,225.0,219.0,5.0,294.15,297.15,285.2046875,0.0,0.0,1.0,0.912125,-0.25391240424199996
13303800.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.94356762625705,285.1458333333333,0.0,0.0,1.0,0.9148333333333334,-0.2670112542553691,146.0,225.0,219.0,5.0,294.15,297.15,285.145833333,0.0,0.0,1.0,0.914833333333,-0.267011254255
13304700.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.8616704217683,285.08906249999995,0.0,0.0,1.0,0.917625,-0.27767684970929585,146.0,225.0,219.0,5.0,294.15,297.15,285.0890625,0.0,0.0,1.0,0.917625,-0.277676849709
13305600.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.7694058240619,285.04999999999995,0.0,0.0,1.0,0.92,-0.2858428100560453,146.0,225.0,219.0,5.0,294.15,297.15,285.05,0.0,0.0,1.0,0.92,-0.28584281005600004
13306500.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.672498446839,285.0340625,0.0,0.0,1.0,0.9215000000000001,-0.29145689537221875,146.0,225.0,219.0,5.0,294.15,297.15,285.0340625,0.0,0.0,1.0,0.9215,-0.291456895372
13307400.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.57377724119124,285.03249999999997,0.0,0.0,1.0,0.922,-0.2944824497209326,146.0,225.0,219.0,5.0,294.15,297.15,285.0325,0.0,0.0,1.0,0.922,-0.294482449721
13308300.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.47828115107933,285.03968749999996,0.0,0.0,1.0,0.9215000000000001,-0.29489945321092903,146.0,225.0,219.0,5.0,294.15,297.15,285.0396875,0.0,0.0,1.0,0.9215,-0.29489945321100003
13309200.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.38621511432336,285.04999999999995,0.0,0.0,1.0,0.92,-0.29270511012991696,146.0,225.0,219.0,5.0,294.15,297.15,285.05,0.0,0.0,1.0,0.92,-0.29270511013
13310100.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.2970788989836,285.07007812499995,0.0,0.0,1.0,0.9138181818181818,-0.2879139312701995,146.0,225.0,219.0,5.0,294.15,297.15,285.070078125,0.0,0.0,1.0,0.9138181818179999,-0.28791393127
13311000.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.21112009652524,285.10187499999995,0.0,0.0,1.0,0.9021818181818182,-0.2805573044984422,146.0,225.0,219.0,5.0,294.15,297.15,285.101875,0.0,0.0,1.0,0.902181818182,-0.280557304498
13311900.0,1.0,0.028171347359799988,1.0,294.3500000000002,300.12839784802486,285.132734375,0.0,0.0,1.0,0.8894545454545455,-0.2706825843025198,146.0,225.0,219.0,5.0,294.15,297.15,285.132734375,0.0,0.0,1.0,0.8894545454549999,-0.270682584303
13312800.0,1.0,0.6596013708094506,1.0,294.3500000000002,300.04853615877425,285.15,0.0,0.0,1.0,0.88,-0.25835176389123227,146.0,225.0,219.0,5.0,294.15,297.15,285.15,0.0,0.0,1.0,0.88,-0.258351763891
13313700.0,1.0,0.6610076737569999,1.0,294.3500000000002,299.99416615035784,285.127421875,0.0,0.0,1.0,0.8780610795454545,-0.2436398185774018,146.0,225.0,219.0,5.0,294.15,297.15,285.127421875,0.0,0.0,1.0,0.878061079545,-0.243639818577
